Pclass,Age,SibSp,Parch,Fare,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Pclass_Age,Pclass_SibSp,Pclass_Parch,Pclass_Fare,Pclass_Sex_female,Pclass_Sex_male,Pclass_Embarked_C,Pclass_Embarked_Q,Pclass_Embarked_S,Age_SibSp,Age_Parch,Age_Fare,Age_Sex_female,Age_Sex_male,Age_Embarked_C,Age_Embarked_Q,Age_Embarked_S,SibSp_Parch,SibSp_Fare,SibSp_Sex_female,SibSp_Sex_male,SibSp_Embarked_C,SibSp_Embarked_Q,SibSp_Embarked_S,Parch_Fare,Parch_Sex_female,Parch_Sex_male,Parch_Embarked_C,Parch_Embarked_Q,Parch_Embarked_S,Fare_Sex_female,Fare_Sex_male,Fare_Embarked_C,Fare_Embarked_Q,Fare_Embarked_S,Sex_female_Sex_male,Sex_female_Embarked_C,Sex_female_Embarked_Q,Sex_female_Embarked_S,Sex_male_Embarked_C,Sex_male_Embarked_Q,Sex_male_Embarked_S,Embarked_C_Embarked_Q,Embarked_C_Embarked_S,Embarked_Q_Embarked_S
3.0,28.5,0.0,0.0,7.2292,0.0,1.0,1.0,0.0,0.0,85.5,0.0,0.0,21.6876,0.0,3.0,3.0,0.0,0.0,0.0,0.0,206.0322,0.0,28.5,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2292,7.2292,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,5.0,1.0,2.0,27.75,1.0,0.0,0.0,0.0,1.0,10.0,2.0,4.0,55.5,2.0,0.0,0.0,0.0,2.0,5.0,10.0,138.75,5.0,0.0,0.0,0.0,5.0,2.0,27.75,1.0,0.0,0.0,0.0,1.0,55.5,2.0,0.0,0.0,0.0,2.0,27.75,0.0,0.0,0.0,27.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,11.0,5.0,2.0,46.9,0.0,1.0,0.0,0.0,1.0,33.0,15.0,6.0,140.7,0.0,3.0,0.0,0.0,3.0,55.0,22.0,515.9,0.0,11.0,0.0,0.0,11.0,10.0,234.5,0.0,5.0,0.0,0.0,5.0,93.8,0.0,2.0,0.0,0.0,2.0,0.0,46.9,0.0,0.0,46.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,22.0,0.0,0.0,7.2292,0.0,1.0,1.0,0.0,0.0,66.0,0.0,0.0,21.6876,0.0,3.0,3.0,0.0,0.0,0.0,0.0,159.0424,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2292,7.2292,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,38.0,0.0,0.0,80.0,1.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3040.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,45.0,1.0,0.0,83.475,0.0,1.0,0.0,0.0,1.0,45.0,1.0,0.0,83.475,0.0,1.0,0.0,0.0,1.0,45.0,0.0,3756.3749999999995,0.0,45.0,0.0,0.0,45.0,0.0,83.475,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.475,0.0,0.0,83.475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,4.0,3.0,2.0,27.9,0.0,1.0,0.0,0.0,1.0,12.0,9.0,6.0,83.69999999999999,0.0,3.0,0.0,0.0,3.0,12.0,8.0,111.6,0.0,4.0,0.0,0.0,4.0,6.0,83.69999999999999,0.0,3.0,0.0,0.0,3.0,55.8,0.0,2.0,0.0,0.0,2.0,0.0,27.9,0.0,0.0,27.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,28.0,0.0,0.0,27.7208,0.0,1.0,1.0,0.0,0.0,28.0,0.0,0.0,27.7208,0.0,1.0,1.0,0.0,0.0,0.0,0.0,776.1824,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7208,27.7208,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0,28.0,1.0,1.0,15.2458,0.0,1.0,1.0,0.0,0.0,84.0,3.0,3.0,45.737399999999994,0.0,3.0,3.0,0.0,0.0,28.0,28.0,426.88239999999996,0.0,28.0,28.0,0.0,0.0,1.0,15.2458,0.0,1.0,1.0,0.0,0.0,15.2458,0.0,1.0,1.0,0.0,0.0,0.0,15.2458,15.2458,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,29.0,0.0,0.0,10.5,1.0,0.0,0.0,0.0,1.0,58.0,0.0,0.0,21.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,304.5,29.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,10.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,19.0,0.0,0.0,8.1583,0.0,1.0,0.0,0.0,1.0,57.0,0.0,0.0,24.4749,0.0,3.0,0.0,0.0,3.0,0.0,0.0,155.0077,0.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1583,0.0,0.0,8.1583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,17.0,4.0,2.0,7.925,1.0,0.0,0.0,0.0,1.0,51.0,12.0,6.0,23.775,3.0,0.0,0.0,0.0,3.0,68.0,34.0,134.725,17.0,0.0,0.0,0.0,17.0,8.0,31.7,4.0,0.0,0.0,0.0,4.0,15.85,2.0,0.0,0.0,0.0,2.0,7.925,0.0,0.0,0.0,7.925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,26.0,2.0,0.0,8.6625,0.0,1.0,0.0,0.0,1.0,78.0,6.0,0.0,25.987499999999997,0.0,3.0,0.0,0.0,3.0,52.0,0.0,225.225,0.0,26.0,0.0,0.0,26.0,0.0,17.325,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6625,0.0,0.0,8.6625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,32.0,0.0,0.0,10.5,0.0,1.0,0.0,0.0,1.0,64.0,0.0,0.0,21.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,336.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,16.0,5.0,2.0,46.9,1.0,0.0,0.0,0.0,1.0,48.0,15.0,6.0,140.7,3.0,0.0,0.0,0.0,3.0,80.0,32.0,750.4,16.0,0.0,0.0,0.0,16.0,10.0,234.5,5.0,0.0,0.0,0.0,5.0,93.8,2.0,0.0,0.0,0.0,2.0,46.9,0.0,0.0,0.0,46.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,21.0,0.0,0.0,73.5,0.0,1.0,0.0,0.0,1.0,42.0,0.0,0.0,147.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1543.5,0.0,21.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,0.0,0.0,73.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,26.0,1.0,0.0,14.4542,0.0,1.0,1.0,0.0,0.0,78.0,3.0,0.0,43.3626,0.0,3.0,3.0,0.0,0.0,26.0,0.0,375.80920000000003,0.0,26.0,26.0,0.0,0.0,0.0,14.4542,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4542,14.4542,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0,32.0,0.0,0.0,56.4958,0.0,1.0,0.0,0.0,1.0,96.0,0.0,0.0,169.4874,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1807.8656,0.0,32.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.4958,0.0,0.0,56.4958,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,25.0,0.0,0.0,7.65,0.0,1.0,0.0,0.0,1.0,75.0,0.0,0.0,22.950000000000003,0.0,3.0,0.0,0.0,3.0,0.0,0.0,191.25,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65,0.0,0.0,7.65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,28.0,0.0,0.0,7.8958,0.0,1.0,0.0,0.0,1.0,84.0,0.0,0.0,23.6874,0.0,3.0,0.0,0.0,3.0,0.0,0.0,221.0824,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8958,0.0,0.0,7.8958,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,28.0,0.0,0.0,8.05,0.0,1.0,0.0,0.0,1.0,84.0,0.0,0.0,24.150000000000002,0.0,3.0,0.0,0.0,3.0,0.0,0.0,225.40000000000003,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.05,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,0.83,0.0,2.0,29.0,0.0,1.0,0.0,0.0,1.0,1.66,0.0,4.0,58.0,0.0,2.0,0.0,0.0,2.0,0.0,1.66,24.07,0.0,0.83,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,2.0,0.0,0.0,2.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,30.0,0.0,0.0,12.475,1.0,0.0,0.0,0.0,1.0,90.0,0.0,0.0,37.425,3.0,0.0,0.0,0.0,3.0,0.0,0.0,374.25,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.475,0.0,0.0,0.0,12.475,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,22.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,66.0,0.0,0.0,27.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,198.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,29.0,0.0,0.0,9.5,0.0,1.0,0.0,0.0,1.0,87.0,0.0,0.0,28.5,0.0,3.0,0.0,0.0,3.0,0.0,0.0,275.5,0.0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,28.0,0.0,0.0,7.7875,1.0,0.0,0.0,1.0,0.0,84.0,0.0,0.0,23.362499999999997,3.0,0.0,0.0,3.0,0.0,0.0,0.0,218.04999999999998,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7875,0.0,0.0,7.7875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,28.0,0.0,0.0,47.1,0.0,1.0,0.0,0.0,1.0,28.0,0.0,0.0,47.1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1318.8,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.1,0.0,0.0,47.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,17.0,0.0,0.0,10.5,1.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,21.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,178.5,17.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,10.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,33.0,3.0,0.0,15.85,1.0,0.0,0.0,0.0,1.0,99.0,9.0,0.0,47.55,3.0,0.0,0.0,0.0,3.0,99.0,0.0,523.05,33.0,0.0,0.0,0.0,33.0,0.0,47.55,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.85,0.0,0.0,0.0,15.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,16.0,1.0,3.0,34.375,0.0,1.0,0.0,0.0,1.0,48.0,3.0,9.0,103.125,0.0,3.0,0.0,0.0,3.0,16.0,48.0,550.0,0.0,16.0,0.0,0.0,16.0,3.0,34.375,0.0,1.0,0.0,0.0,1.0,103.125,0.0,3.0,0.0,0.0,3.0,0.0,34.375,0.0,0.0,34.375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,28.0,0.0,0.0,8.05,0.0,1.0,0.0,0.0,1.0,84.0,0.0,0.0,24.150000000000002,0.0,3.0,0.0,0.0,3.0,0.0,0.0,225.40000000000003,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.05,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,23.0,3.0,2.0,263.0,1.0,0.0,0.0,0.0,1.0,23.0,3.0,2.0,263.0,1.0,0.0,0.0,0.0,1.0,69.0,46.0,6049.0,23.0,0.0,0.0,0.0,23.0,6.0,789.0,3.0,0.0,0.0,0.0,3.0,526.0,2.0,0.0,0.0,0.0,2.0,263.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,24.0,0.0,0.0,8.05,0.0,1.0,0.0,0.0,1.0,72.0,0.0,0.0,24.150000000000002,0.0,3.0,0.0,0.0,3.0,0.0,0.0,193.20000000000002,0.0,24.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.05,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,29.0,0.0,0.0,8.05,0.0,1.0,0.0,0.0,1.0,87.0,0.0,0.0,24.150000000000002,0.0,3.0,0.0,0.0,3.0,0.0,0.0,233.45000000000002,0.0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.05,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,20.0,0.0,0.0,7.8542,0.0,1.0,0.0,0.0,1.0,60.0,0.0,0.0,23.5626,0.0,3.0,0.0,0.0,3.0,0.0,0.0,157.084,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8542,0.0,0.0,7.8542,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,46.0,1.0,0.0,61.175,0.0,1.0,0.0,0.0,1.0,46.0,1.0,0.0,61.175,0.0,1.0,0.0,0.0,1.0,46.0,0.0,2814.0499999999997,0.0,46.0,0.0,0.0,46.0,0.0,61.175,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.175,0.0,0.0,61.175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,26.0,1.0,2.0,20.575,0.0,1.0,0.0,0.0,1.0,78.0,3.0,6.0,61.724999999999994,0.0,3.0,0.0,0.0,3.0,26.0,52.0,534.9499999999999,0.0,26.0,0.0,0.0,26.0,2.0,20.575,0.0,1.0,0.0,0.0,1.0,41.15,0.0,2.0,0.0,0.0,2.0,0.0,20.575,0.0,0.0,20.575,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,59.0,0.0,0.0,7.25,0.0,1.0,0.0,0.0,1.0,177.0,0.0,0.0,21.75,0.0,3.0,0.0,0.0,3.0,0.0,0.0,427.75,0.0,59.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,0.0,0.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,28.0,0.0,0.0,8.05,0.0,1.0,0.0,0.0,1.0,84.0,0.0,0.0,24.150000000000002,0.0,3.0,0.0,0.0,3.0,0.0,0.0,225.40000000000003,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.05,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,71.0,0.0,0.0,34.6542,0.0,1.0,1.0,0.0,0.0,71.0,0.0,0.0,34.6542,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2460.4482000000003,0.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.6542,34.6542,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,23.0,0.0,1.0,63.3583,0.0,1.0,1.0,0.0,0.0,23.0,0.0,1.0,63.3583,0.0,1.0,1.0,0.0,0.0,0.0,23.0,1457.2409,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.3583,0.0,1.0,1.0,0.0,0.0,0.0,63.3583,63.3583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,34.0,0.0,1.0,23.0,1.0,0.0,0.0,0.0,1.0,68.0,0.0,2.0,46.0,2.0,0.0,0.0,0.0,2.0,0.0,34.0,782.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,34.0,1.0,0.0,26.0,0.0,1.0,0.0,0.0,1.0,68.0,2.0,0.0,52.0,0.0,2.0,0.0,0.0,2.0,34.0,0.0,884.0,0.0,34.0,0.0,0.0,34.0,0.0,26.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,28.0,0.0,0.0,7.8958,1.0,0.0,0.0,0.0,1.0,84.0,0.0,0.0,23.6874,3.0,0.0,0.0,0.0,3.0,0.0,0.0,221.0824,28.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8958,0.0,0.0,0.0,7.8958,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,28.0,0.0,0.0,7.8958,0.0,1.0,0.0,0.0,1.0,84.0,0.0,0.0,23.6874,0.0,3.0,0.0,0.0,3.0,0.0,0.0,221.0824,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8958,0.0,0.0,7.8958,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,21.0,0.0,1.0,77.2875,0.0,1.0,0.0,0.0,1.0,21.0,0.0,1.0,77.2875,0.0,1.0,0.0,0.0,1.0,0.0,21.0,1623.0375,0.0,21.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.2875,0.0,1.0,0.0,0.0,1.0,0.0,77.2875,0.0,0.0,77.2875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,33.0,0.0,0.0,8.6542,0.0,1.0,0.0,0.0,1.0,99.0,0.0,0.0,25.9626,0.0,3.0,0.0,0.0,3.0,0.0,0.0,285.5886,0.0,33.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6542,0.0,0.0,8.6542,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,37.0,2.0,0.0,7.925,0.0,1.0,0.0,0.0,1.0,111.0,6.0,0.0,23.775,0.0,3.0,0.0,0.0,3.0,74.0,0.0,293.22499999999997,0.0,37.0,0.0,0.0,37.0,0.0,15.85,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.925,0.0,0.0,7.925,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,28.0,0.0,0.0,7.8958,0.0,1.0,0.0,0.0,1.0,84.0,0.0,0.0,23.6874,0.0,3.0,0.0,0.0,3.0,0.0,0.0,221.0824,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8958,0.0,0.0,7.8958,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,21.0,0.0,0.0,7.65,1.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,22.950000000000003,3.0,0.0,0.0,0.0,3.0,0.0,0.0,160.65,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65,0.0,0.0,0.0,7.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,28.0,0.0,0.0,7.775,0.0,1.0,0.0,0.0,1.0,84.0,0.0,0.0,23.325000000000003,0.0,3.0,0.0,0.0,3.0,0.0,0.0,217.70000000000002,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.775,0.0,0.0,7.775,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,38.0,0.0,0.0,7.8958,0.0,1.0,0.0,0.0,1.0,114.0,0.0,0.0,23.6874,0.0,3.0,0.0,0.0,3.0,0.0,0.0,300.04040000000003,0.0,38.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8958,0.0,0.0,7.8958,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,28.0,1.0,0.0,24.15,1.0,0.0,0.0,1.0,0.0,84.0,3.0,0.0,72.44999999999999,3.0,0.0,0.0,3.0,0.0,28.0,0.0,676.1999999999999,28.0,0.0,0.0,28.0,0.0,0.0,24.15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.15,0.0,0.0,24.15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,47.0,0.0,0.0,52.0,0.0,1.0,0.0,0.0,1.0,47.0,0.0,0.0,52.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2444.0,0.0,47.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,14.5,1.0,0.0,14.4542,1.0,0.0,1.0,0.0,0.0,43.5,3.0,0.0,43.3626,3.0,0.0,3.0,0.0,0.0,14.5,0.0,209.5859,14.5,0.0,14.5,0.0,0.0,0.0,14.4542,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4542,0.0,14.4542,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,22.0,0.0,0.0,8.05,0.0,1.0,0.0,0.0,1.0,66.0,0.0,0.0,24.150000000000002,0.0,3.0,0.0,0.0,3.0,0.0,0.0,177.10000000000002,0.0,22.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.05,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,20.0,1.0,0.0,9.825,1.0,0.0,0.0,0.0,1.0,60.0,3.0,0.0,29.474999999999998,3.0,0.0,0.0,0.0,3.0,20.0,0.0,196.5,20.0,0.0,0.0,0.0,20.0,0.0,9.825,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.825,0.0,0.0,0.0,9.825,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,17.0,0.0,0.0,14.4583,1.0,0.0,1.0,0.0,0.0,51.0,0.0,0.0,43.3749,3.0,0.0,3.0,0.0,0.0,0.0,0.0,245.7911,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4583,0.0,14.4583,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,21.0,0.0,0.0,7.925,0.0,1.0,0.0,0.0,1.0,63.0,0.0,0.0,23.775,0.0,3.0,0.0,0.0,3.0,0.0,0.0,166.42499999999998,0.0,21.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.925,0.0,0.0,7.925,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
